"Phi" "p" "model" "npar" "AICc" "DeltaAICc" "weight" "Deviance" "iter"
"71810" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2041.07791370558 32.3483997520955 5.55822360690513e-08 450.8918 227
"61810" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2042.99187826087 34.2623643073812 2.13463630753129e-08 454.82324 228
"121910" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2358.00155748988 0 0.851114378573055 492.22781 229
"81910" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2363.41647169811 5.41491420823468 0.056774621444672 501.6887 230
"111910" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2363.41970047202 5.41814298213785 0.0566830391811265 499.67035 231
"91910" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2364.53840047202 6.53684298213784 0.0323989182007989 500.789 232
"51910" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2370.65820047202 12.6566429821378 0.00151926252071245 506.9088 233
"101910" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2372.01876565657 14.0172081666869 0.000769466732775795 512.30993 234
"31910" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2372.19187169811 14.1903142082347 0.000705667878187007 510.46416 235
"41910" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2378.57490047202 20.573342982138 2.90097016112127e-05 514.82547 236
"21910" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2382.28357169811 24.2820142082346 4.54166960707516e-06 520.55584 237
"71910" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2385.29266565657 27.2911081666871 1.00878609319829e-06 525.5838 238
"13910" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2390.74756565657 32.7460081666868 6.59602969113649e-08 531.03873 239
"61910" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2393.20017685061 35.1986193607272 1.93510639419867e-08 535.50749 240
"122010" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2328.85881060712 0 0.903700215201508 462.53707 241
"82010" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2335.22824878049 6.36943817336987 0.0374040354509123 472.95411 242
"112010" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2335.68571841004 6.82690780292432 0.0297563865701584 471.38918 243
"92010" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2335.81621841004 6.95740780292408 0.0278767716184529 471.51964 244
"102010" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2343.75479582173 14.895985214609 0.000526504751760426 483.50018 245
"32010" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2344.59624878049 15.7374381733698 0.000345687047005869 482.32207 246
"52010" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2344.89071841004 16.0319078029243 0.000298359478310454 480.59414 247
"42010" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2347.37771841004 18.5189078029243 8.60388606798118e-05 483.08123 248
"22010" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2353.65034878049 24.7915381733696 3.73775019147406e-06 491.37619 249
"72010" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2354.71729582173 25.8584852146091 2.19242964699397e-06 494.46267 250
"14010" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2362.74689582173 33.888085214609 3.95658208493388e-08 502.49225 251
"62010" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2363.21715365344 34.3583430463268 3.12755524305152e-08 504.97929 252
"122114" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2336.88767217272 0 0.564615069607643 536.76578 253
"92114" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2338.40223013699 1.51455796426535 0.26477097951981 540.3051 254
"82114" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2339.93255982204 3.04488764931875 0.123186612641619 543.85737 255
"112114" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2341.95153013699 5.06385796426503 0.0448900076898775 543.85434 256
"52114" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2348.06633013699 11.1786579642653 0.00211026857073943 549.96915 257
"102114" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2351.88475554036 14.9970833676343 0.000312735505014297 557.82883 258
"32114" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2353.89735982204 17.0096876493189 0.000114326187958367 557.82219 259
"42114" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2380.02693013699 43.1392579642652 2.42204173124046e-10 581.92975 260
"72114" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2385.04525554036 48.1575833676343 1.96999945552473e-11 590.98925 261
"22114" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2385.53755982204 48.6498876493188 1.54015201951472e-11 589.46239 262
"62114" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2399.12891161996 62.2412394472381 1.7228165929678e-14 607.0894 263
"14114" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2399.32515554036 62.4374833676343 1.56179928641714e-14 605.26915 264
"122212" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2329.15014897959 0 0.681789876964792 475.32444 265
"112212" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2332.54779259008 3.3976436104831 0.124698610120475 480.74666 266
"82212" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2332.70408695652 3.55393797692977 0.115324803275389 482.92472 267
"92212" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2333.49429259008 4.34414361048312 0.0776840303647065 481.69318 268
"52212" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2344.21109259007 15.0609436104828 0.0003657700970223 492.40994 269
"102212" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2347.32162647658 18.1714774969864 7.72261432291074e-05 499.56139 270
"32212" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2347.84038695652 18.6902379769294 5.95822554621567e-05 498.06103 271
"42212" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2361.06919259008 31.9190436104832 7.98947596930327e-08 509.26809 272
"22212" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2363.98358695652 34.8334379769294 1.86065390651675e-08 514.20422 273
"72212" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2368.19612647658 39.0459774969863 2.26424941871622e-09 520.43583 274
"14212" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2378.83172647658 49.6815774969864 1.11028141202421e-11 531.07147 275
"62212" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2382.00390556309 52.8537565835018 2.2730193487777e-12 536.25993 276
"122310" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2295.92238619756 0 0.53716015496578 531.22482 277
"112310" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2298.26046308316 2.33807688560046 0.166877139059029 535.58734 278
"92310" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2298.43996308316 2.51757688560019 0.15255235481675 535.76679 279
"82310" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2298.56357567568 2.6411894781113 0.143409123825955 537.91214 280
"52310" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2324.59226308316 28.6698768856004 3.19535508503354e-07 561.91908 281
"102310" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2324.77561843349 28.8532322359265 2.91543939478069e-07 566.14312 282
"32310" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2325.17717567568 29.2547894781114 2.38510207728424e-07 564.52573 283
"42310" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2325.26836308316 29.3459768856001 2.27879824704721e-07 562.59522 284
"22310" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2326.53487567568 30.612489478111 1.20972362342266e-07 565.88337 285
"72310" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2329.39901843349 33.4766322359264 2.88898617826766e-08 570.76648 286
"14310" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2351.11431843349 55.1919322359267 5.56324239124189e-13 592.48182 287
"62310" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2352.93218582996 57.0097996323952 2.24172891217363e-13 596.31592 288
"122410" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2140.19238299712 0 0.399144966221736 433.35078 289
"52410" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2140.39157170626 0.199188709144892 0.361307833806589 435.57607 290
"82410" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2143.05987553957 2.86749254244978 0.0951617812318358 440.26739 291
"112410" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2143.50427170626 3.31188870914502 0.0762014369552482 438.68875 292
"92410" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2145.07967170626 4.8872887091452 0.0346632594378097 440.26415 293
"102410" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2146.48888820992 6.29650521280246 0.0171341246472989 445.71664 294
"32410" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2147.40357553957 7.21119254244968 0.0108452630949099 444.61115 295
"42410" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2149.11957170626 8.92718870914496 0.00459850072120414 444.30407 296
"22410" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2153.19847553957 13.00609254245 0.000598264929955584 450.40606 297
"72410" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2155.12598820992 14.9336052128024 0.000228212530787934 454.35374 298
"14410" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2157.35398820992 17.1616052128024 7.49092474870489e-05 456.58177 299
"62410" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2158.53770344828 18.3453204511575 4.14471751374114e-05 459.78277 300
"92510" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2189.39046678445 0 0.479031766076428 460.11972 301
"82510" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2190.6086960452 1.21822926074537 0.260512874523338 463.36064 302
"122510" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2191.68709844413 2.29663165967804 0.151934739439818 460.39082 303
"112510" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2192.36086678445 2.97040000000015 0.108480118081322 463.09012 304
"102510" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2209.34598016937 19.9555133849199 2.22371763628854e-05 484.11774 305
"32510" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2210.8160960452 21.4256292607456 1.06622296929602e-05 483.56801 306
"52510" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2211.49316678445 22.1026999999999 7.6001819795368e-06 482.22237 307
"42510" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2229.15546678445 39.7649999999999 1.1104634721595e-09 499.8847 308
"72510" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2229.71258016937 40.3221133849197 8.40482437378926e-10 504.48432 309
"22510" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2231.5306960452 42.1402292607454 3.38633404393396e-10 504.28264 310
"62510" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2243.03001311707 53.6395463326144 1.07816398797005e-12 519.81866 311
"14510" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2245.00658016937 55.6161133849196 4.01308852332289e-13 519.77833 312
"122610" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2162.182913879 0 0.907157025845877 513.04436 313
"82610" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2168.48380199005 6.30088811104633 0.0388563497516393 523.39375 314
"92610" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2168.72631820768 6.54340432867775 0.0344191603904409 521.61348 315
"112610" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2169.85591820768 7.67300432867751 0.0195663919378705 522.74311 316
"102610" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2190.71635909091 28.5334452119055 5.77728198789304e-07 547.64625 317
"32610" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2192.40890199005 30.2259881110463 2.47852067009884e-07 547.31887 318
"42610" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2193.84731820768 31.6644043286778 1.2073812637233e-07 546.73444 319
"52610" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2193.91001820768 31.7271043286778 1.17011702993093e-07 546.79723 320
"22610" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2200.42490199005 38.2419881110463 4.50339728512536e-09 555.33492 321
"72610" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2200.54515909091 38.3622452119052 4.24059467846373e-09 557.47513 322
"62610" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2223.24988339248 61.0669695134734 4.97918801203312e-14 582.19691 323
"14610" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2223.95135909091 61.7684452119056 3.50618649693528e-14 580.88129 324
"122710" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2279.20204152368 0 0.422416557941966 521.31623 325
"82710" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2280.03986490747 0.837823383792056 0.277849677603892 526.20086 326
"92710" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2280.7964654321 1.59442390842014 0.190333915011733 524.9355 327
"112710" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2281.9329654321 2.73092390841975 0.107827203378211 526.07194 328
"102710" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2291.27863424658 12.0765927228967 0.00100772525685019 539.45881 329
"32710" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2293.17416490747 13.9721233837922 0.00039060058587717 539.33515 330
"52710" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2294.7877654321 15.5857239084198 0.00017431870401107 538.92679 331
"42710" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2319.2328654321 40.0308239084202 8.57349637691199e-10 563.37182 332
"72710" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2320.52783424658 41.3257927228965 4.48703093264647e-10 568.70807 333
"22710" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2322.04276490747 42.840723383792 2.10375930666644e-10 568.20381 334
"62710" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2333.42876776181 54.2267262381283 7.08854245739063e-13 583.62542 335
"14710" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2335.00363424658 55.8015927228967 3.22536621806248e-13 583.18388 336
"122810" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2262.95956262559 0 0.762717363207493 489.93182 337
"112810" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2266.17608554217 3.21652291658256 0.152723038646722 495.17251 338
"82810" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2268.14591638796 5.18635376237398 0.0570375973584726 499.16383 339
"92810" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2269.60338554217 6.64382291658285 0.0275217355485635 498.59986 340
"42810" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2293.48188554217 30.5223229165827 1.79690627136094e-07 522.47831 341
"22810" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2296.66451638796 33.7049537623739 3.65953510239834e-08 527.68245 342
"52810" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2297.10088554217 34.1413229165828 2.94218217092317e-08 526.09727 343
"32810" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2298.87241638796 35.9128537623742 1.21335119999483e-08 529.89034 344
"102810" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2300.24654973262 37.2869871070343 6.10375733923188e-09 533.28323 345
"72810" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2303.34944973262 40.3898871070342 1.2936329995436e-09 536.3861 346
"14810" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2323.93214973262 60.9725871070345 4.38868660617622e-14 556.96878 347
"62810" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2329.56778016032 66.6082175347346 2.62163949343843e-15 564.62051 348
"82910" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2372.99121607762 0 0.304847820788189 482.33027 349
"102910" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2373.99767174515 1.00645566753656 0.184303687034278 485.35613 350
"122910" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2374.57951325468 1.5882971770684 0.137780813614882 479.87125 351
"112910" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2374.75596130375 1.76474522612943 0.126146015703992 482.0728 352
"92910" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2374.92986130374 1.93864522612921 0.115640945203954 482.24669 353
"32910" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2375.90261607762 2.91139999999996 0.0711018036198966 485.24166 354
"52910" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2376.23806130374 3.24684522612915 0.0601228573253982 483.55483 355
"72910" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2392.60637174515 19.6151556675368 1.67766854053659e-05 503.96485 356
"42910" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2392.85396130375 19.8627452261294 1.48232274049685e-05 500.17081 357
"22910" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2393.62451607762 20.6333 1.00836770500701e-05 502.96353 358
"62910" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2393.73912249135 20.7479064137337 9.52209393688645e-06 507.11422 359
"14910" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2395.08797174515 22.0967556675364 4.85102561241008e-06 506.44651 360
"123010" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2321.32255679012 0 0.568147311285054 516.97633 361
"113010" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2323.09909773818 1.77654094805348 0.233716831768435 520.7776 362
"93010" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2324.22899773818 2.90644094805339 0.132841974736308 521.90754 363
"83010" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2325.66631232877 4.34375553864356 0.064748010007193 525.36678 364
"43010" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2337.08179773818 15.7592409480535 0.000214973666859873 534.76028 365
"53010" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2337.54209773818 16.2195409480537 0.000170778183324661 535.22054 366
"23010" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2339.49201232877 18.1694555386439 6.44189758400831e-05 539.19252 367
"33010" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2339.62361232877 18.3010555386436 6.03166536544449e-05 539.32413 368
"103010" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2340.77689486653 19.4543380764067 3.38848149253872e-05 542.49662 369
"73010" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2347.02629486653 25.7037380764068 1.48924156967981e-06 548.746 370
"15010" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2357.03069486653 35.7081380764066 1.00123792831791e-08 558.75039 371
"63010" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2362.48623967168 41.1636828815595 6.54456507803613e-10 566.22242 372
"123114" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2253.41868192771 0 0.97984822414526 421.61558 373
"113114" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2262.27972107023 8.86103914252271 0.0116683274446413 432.50072 374
"83114" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2263.87816631016 10.4594843824493 0.00524699480767688 436.12062 375
"93114" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2265.25442107023 11.8357391425229 0.00263669994682121 435.47542 376
